customer_tweet_id,customer_text,apple_tweet_id,apple_text
215341,@115858 is there any plans on fixing #ios11 seeing as you pulled the plug on 10.3.3! Not happy with iOS11,215339,@167165 We're here for you. Let us know any concerns or behaviors you're experiencing and we'll do everything we can to help.
215347,@applesupport notifications for texts on my 6s has stopped but i do receive for imessage,215346,"@167166 Hi, how long has this been happening? Does this happen when on Wi-Fi &amp; cellular data? Have you tried restarting your iPhone?"
215349,@AppleSupport Apple genius said my phone is fine he thinks it’s just my Apple cord or my third party charger but I think it’s just the cord,215351,@167167 Just be sure to test with another charger. Let us know if there is anything else we can assist you with. Have a great day!
215350,@AppleSupport Can I damage my Apple cord or what ever is in the lighting cord plug by yanking it?,215348,@167167 You can cause damage to a device or cable by disconnecting it with too much force. Is there an issue we can help with?
215354,This is my iPhone after the upgrade. SLOW AND TERRIBLE!!! @115858 https://t.co/nntLS1XCPH,215353,"@167168 We're here to help. DM us, and we can help you get your iPhone working perfectly. https://t.co/GDrqU22YpT"
215356,@AppleSupport It happens when I don’t have notifications on the lock screen. It happened this evening for the first time. Restarting did help!,215358,"@167169 Since the restart, has the issue reoccurred?"
215359,"@AppleSupport No, it has not.",215360,@167169 Good to know! If it gives you any other trouble then let us know.
215357,@AppleSupport I’m on iOS 11.0.2. Any reason why this is happening? https://t.co/g4BNw4BBDF,215355,"@167169 We've got your back. Does this happen regularly, or is this the first time? If the first time, does restarting help? Thanks."
215362,@AppleSupport hey guys. My phone literally dies and would not charge at 50%. I plugged it in for like and hour and it didn’t show batt charg,215361,@167170 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
215364,Hey @115858 your new update has killed my phone if it’s battery life. Come on.,215363,@167171 We want to help. Which iOS version is your device currently running? You can locate this under Settings &gt; General &gt; About.
215366,"Depois que atualizei o aparelho para iOS 11 , ficou uma decepção @AppleSupport todas fica está faixa no teclado 😡. https://t.co/bOI5ygAfVO",215365,"@167172 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
215368,@115858 Any bug fix for High Sierra coming soon? My laptop is crashing more in 2 days than ever Windows 95 did!,215367,@167173 We'd like to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT
215370,@AppleSupport Logos don’t come out with notifications. Texts don’t delete. Crashes regularly. Says I have texts but don’t show. Contact names don’t show.,215372,@167174 Have you been able to restart your iPhone and Apple Watch since these issues were first noticed? DM us your reply: https://t.co/GDrqU22YpT
215371,Fix Apple Watch update glitchy af @AppleSupport,215369,@167174 We can certainly take a look at your Apple Watch with you. Can you tell us more about the issue you're experiencing?
215374,"@AppleSupport iPhone 8, 11.0.2.",215373,@167175 Thank you for clarifying. Let's look into it closer in DM: https://t.co/GDrqU22YpT
215376,"@AppleSupport Hi, when I misspelled words, and tapped them, a suggestion for autocorrect used to appear above the word. Stopped happening?",215375,"@167175 You're in the right place, and we'll do all we can to help. To get started, what device and OS are you using?"
215378,Hey @AppleSupport the new update is sucking my battery dry all day long. Help!,215377,@167176 Let's examine this battery issue. How long does a full charge last? Let us know in DM. https://t.co/GDrqU22YpT
215383,"@AppleSupport IPhone 6s. I have the Jabra step 3. They connect to Apple music, even when I have podcasts playing.",215385,"@167178 Have you tested the device using a different Bluetooth accessory, or by testing the accessory with another device? DM us: https://t.co/GDrqU22YpT"
215384,@AppleSupport @318 yall ruined my podcast experience with ios11. My Bluetooth headset connects with music and doesn't let me pause,215382,"@167178 Which Bluetooth headset are you using with iOS 11? Also, which device does this occur on? Let us know, we'd like to help."
215387,My phone just gonna keep going black and white till I update ?!?! @AppleSupport,215386,@150608 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
215389,Since I’ve updated my iPhone it has been dying faster @115858 can you explain? https://t.co/2LHbdafwzn,215388,@167179 We'd be happy to take a look into this. Could you please send us a DM so we can gather some info? https://t.co/GDrqU22YpT
215391,Hey @AppleSupport why is ios11 ruining my phone/life??????,215390,@167180 Let's look at this together. Please DM us with the country where you're located to get started. https://t.co/GDrqU22YpT
215393,@AppleSupport iPhone 6s Plus &amp; I have the iOS 10.3.3 update currently,215395,@167181 Got it! Are you still seeing a message that iOS 10.3.3 is the most recent version?
215398,@AppleSupport iPhone 6s Plus and these are the profiles https://t.co/xn5DBsbfSB,215399,@167181 Thank you. Please DM us about this and let's look in to this a bit further. https://t.co/GDrqU22YpT
215394,@115858 why don't I have the iOS 11 update yet 😒,215392,@167181 We're here to help. Would you please tell us which iOS device are you using?
215401,@AppleSupport Ya fix your iOS update. Is garbage. Everything freezes brotein,215403,@167182 We'd like to investigate what's going on with your iPhone. Please send us a DM and we'll get started. https://t.co/GDrqU22YpT
215402,"My phone bugs out on every single app and command now, thanks. You guys rock @115858 #ios11",215400,@167182 Please let us know more about what is happening there. We want to help you get things working as expected for you.
215406,Hey @115858 - could you put a warning on your iOS updates? My phone is almost completely unusable since upgrading to 11.,215405,"@155164 We'd like to help with your iPhone. To start, can you tell us what's happening?"
215408,"@167184 @167185 @115858 However since updating IOS, my battery is terrible 🤦‍♀️",215407,@167183 Let's work together to get as long a battery life from your device as possible. Which model do you have? Is iOS 11.0.2 installed?
215412,"@AppleSupport Hi. It’s an iPad Pro 9.7inch, iOS 11. Although I can see Netflix on my device, once I use the apple hdmi adapter, the tv screen turns black https://t.co/Wv7U9vIo5L",215414,@167186 Thank you for that information! What kind of TV are we working with?
215413,@AppleSupport After updating to IOS 11 my Lightning Digital AV Adapter isn’t working with Netflix. I can only hear the audio and can’t see.,215411,@167186 We would like to help. What kind of device are you using?
215417,@AppleSupport Yes. It doesn’t work on any home networks. Only my work WiFi. Not xfinity hotspots or my private home network 😫,215416,@167187 Is it showing an error message? DM us below. https://t.co/GDrqU22YpT
215419,Have a new iPhone 8 and it’s unusable since #ios11update @AppleSupport WiFi connects but nothing loads #fail,215418,@167187 Let’s see what we can find out. Which version of iOS 11 are you running currently? Have you tested on multiple Wi-Fi networks?
215750,@AppleSupport The latest one 11.0.1,215749,@167300 We recently released iOS 11.0.2. Let's create a backup and update to see if this helps. https://t.co/8xihd9VRBM
215752,@167301 It's crazy how much it does. I unplugged my phone at 100% last night and then 20 minutes later it was at 70% @AppleSupport,215751,@167300 We know how important battery life is. We'd like to help out. Which iOS version are you running on your device?
215756,Nope. Mine was off. Battery still draining super fast w/ iOS11. Fix needs to be made by @AppleSupport https://t.co/mOyjmUJNsG,215755,@167302 Let's see if we can help. Send us a DM with your current version of iOS 11. We'll start from there. https://t.co/GDrqU22YpT
215758,@167304 #iPhone update is killing my battery life. Thanks @115858,215757,@167303 We'd love to assist you. DM us using the link below for further assistance. https://t.co/GDrqU22YpT
215761,@AppleSupport why has outlook been blocked with the new macOS High Sierra update on my Mac? Says unsupported but no way of updating app!?,215760,@167305 We're happy to help you with this.  DM us with the model of your Mac and we'll go from there. https://t.co/GDrqU22YpT
215763,Thank you to the new #iOS11 update. My #iPhone barely made it till 6pm @AppleSupport @115858,215762,@167306 We'd like to help with this. Could you please DM us so we can gather some info and get started? https://t.co/GDrqU22YpT
215765,@AppleSupport GIFs are consistent but Preview can’t export to GIF.,215764,@167307 Thanks for reaching out. Let's get you in touch with our Photos experts for a look. Reach them here: https://t.co/IBIY3vMgPj
